empl_id,start_date,rank,sl,day
23058,2000-08-14 00:00:00,nan,SL: Legacy,"5,222.4390243902439,8,70.24390243902438,9,70.24390243902438,12,105.36585365853658,13,11.707317073170731,5,302.8453608247423,8,2.9690721649484537,9,38.597938144329895,12,225.64948453608247,13,5.938144329896907,5,296.6292134831461,8,5.932584269662922,9,83.0561797752809,12,136.4494382022472,13,5.932584269662922,5,312.1325966850829,9,119.60220994475138,12,81.67955801104972,13,14.585635359116022,5,281.0322580645161,9,73.80645161290322,12,144.77419354838707,13,28.387096774193548,5,228.57142857142856,9,68.57142857142857,12,160.0,13,22.857142857142854,5,285.6393442622951,9,138.49180327868854,12,83.672131147541,13,20.19672131147541,5,272.1467889908257,9,89.8348623853211,12,182.3119266055046,13,31.706422018348626,5,317.8775510204082,9,132.0,12,72.73469387755101,13,5.387755102040816,5,298.8837209302326,9,75.34883720930233,12,25.11627906976744,13,32.651162790697676,5,355.53768844221105,9,92.86432160804021,12,58.37185929648241,13,21.22613065326633,5,426.1818181818182,9,17.454545454545453,12,72.72727272727273,13,11.636363636363637,5,179.54198473282443,9,130.68702290076337,12,80.61068702290076,13,89.16030534351145,5,4.981132075471698,9,293.8867924528302,12,19.92452830188679,13,209.20754716981133,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
23064,2000-08-21 00:00:00,4,LM: Logistics,"3,432.0,9,48.0,3,564.0930232558139,9,7.441860465116279,13,4.465116279069767,3,480.0,9,48.0,3,462.7415730337079,9,59.32584269662921,13,5.932584269662922,3,523.5,9,4.5,3,432.0,9,48.0,3,432.0,9,96.0,3,561.0,9,15.0,3,528.0,3,384.0,9,48.0,3,528.0,3,504.53333333333336,9,11.733333333333334,13,11.733333333333334,3,480.0,3,528.0,3,528.0,3,297.0,9,279.0,3,528.0,3,480.0,3,432.0,9,48.0,3,576.0,3,528.0,3,342.0,9,234.0,3,432.0,9,48.0,3,420.74074074074076,9,53.33333333333333,13,5.925925925925926,3,318.0,9,210.0,3,531.0,9,45.0,3,475.5,9,52.5,3,387.0,9,141.0,3,255.0,9,225.0,3,438.0,9,90.0,3,435.0,9,93.0,3,528.0,9,48.0,3,465.7988165680473,9,14.201183431952662,16,48.0,"
23072,2017-01-01 00:00:00,5,LM: Logistics,"2,213.0,9,267.0,2,573.0,9,3.0,2,480.0,9,48.0,2,379.685393258427,9,148.31460674157304,2,480.0,9,48.0,2,240.0,9,240.0,2,402.0,9,126.0,2,558.0,9,18.0,2,528.0,2,372.0,9,60.0,2,468.0,9,60.0,2,528.0,2,480.0,2,504.0,9,24.0,2,384.0,9,144.0,2,522.0,9,54.0,2,528.0,2,450.0,9,30.0,2,294.0,9,186.0,2,576.0,2,471.0,9,57.0,2,576.0,2,375.0,9,105.0,2,480.0,2,480.0,9,48.0,2,555.0,9,21.0,2,249.0,9,279.0,2,435.0,9,93.0,2,428.5714285714286,9,28.57142857142857,13,22.857142857142854,2,480.0,9,48.0,2,480.0,9,48.0,2,144.0,9,432.0,2,336.0,9,144.0,16,48.0,"
23074,2000-09-18 00:00:00,6,MA: Mgmt Advisory Svcs,"7,432.0,9,48.0,7,574.5,9,1.5,7,480.0,9,48.0,7,474.0,9,54.0,7,522.0,9,6.0,7,432.0,9,48.0,7,387.0,9,141.0,7,513.0,9,63.0,7,432.0,9,96.0,7,420.0,9,12.0,7,468.67415730337075,9,53.39325842696629,13,5.932584269662922,7,528.0,7,480.0,7,528.0,7,528.0,7,553.1881188118812,9,22.81188118811881,7,528.0,7,480.0,7,432.0,9,48.0,7,546.9823677581863,9,20.31234256926952,13,8.70528967254408,7,513.6521739130435,9,14.347826086956522,7,505.5,9,70.5,7,330.0,9,150.0,7,429.3167701863354,9,47.701863354037265,13,2.981366459627329,7,447.91011235955057,9,74.15730337078652,13,5.932584269662922,7,361.5,9,214.5,7,447.0,9,81.0,7,477.0,9,51.0,7,444.0,9,36.0,7,440.0,9,76.26666666666667,13,11.733333333333334,7,439.5,9,88.5,7,480.0,9,96.0,7,447.8048780487805,9,32.19512195121951,16,48.0,"
23075,2000-09-18 00:00:00,4,LM: Logistics,"5,432.0,9,48.0,5,408.0,9,168.0,5,432.0,9,96.0,5,465.0,9,63.0,5,528.0,5,384.0,9,96.0,5,384.0,9,144.0,5,576.0,5,528.0,5,384.0,9,48.0,5,504.0,9,24.0,5,288.0,9,240.0,5,480.0,5,528.0,5,480.0,9,48.0,5,504.0,9,72.0,5,336.0,9,192.0,5,432.0,9,48.0,5,432.0,9,48.0,5,576.0,5,396.0,9,132.0,5,480.0,9,96.0,5,432.0,9,48.0,5,480.0,5,480.0,9,48.0,5,420.0,9,156.0,5,480.0,9,48.0,5,438.0,9,90.0,5,432.0,9,48.0,5,480.0,9,48.0,5,480.0,9,48.0,5,504.0,9,72.0,5,480.0,16,48.0,"
23078,2000-10-02 00:00:00,5,LM: Logistics,"11,288.0,12,192.0,9,15.157894736842104,11,151.57894736842104,12,409.2631578947368,9,83.36842105263158,11,194.52631578947367,12,250.1052631578947,11,132.0,12,396.0,11,179.52,12,348.48,11,160.0,12,320.0,11,258.1333333333333,12,269.8666666666667,11,188.0816326530612,12,387.91836734693874,9,272.51612903225805,11,76.64516129032259,12,178.83870967741933,11,52.13793103448276,12,379.8620689655172,9,22.23157894736842,11,150.06315789473683,12,355.7052631578947,9,13.538461538461538,11,176.0,12,324.92307692307696,13,13.538461538461538,9,25.263157894736842,11,101.05263157894737,12,328.42105263157896,13,25.263157894736842,11,97.26315789473684,12,430.7368421052631,11,194.52631578947367,12,333.4736842105263,11,144.0,12,432.0,11,64.39024390243902,12,463.609756097561,11,83.47826086956522,12,396.5217391304348,11,170.0,12,310.0,11,155.67567567567568,12,420.3243243243243,9,17.6,11,132.0,12,378.4,11,111.76119402985074,12,464.23880597014926,9,46.666666666666664,11,66.66666666666667,12,320.0,13,46.666666666666664,11,144.0,12,336.0,11,105.60000000000001,12,422.40000000000003,11,44.30769230769231,12,531.6923076923077,9,134.80851063829786,11,44.93617021276596,12,325.78723404255317,13,22.46808510638298,11,62.11764705882353,12,465.88235294117646,11,73.22033898305085,12,406.77966101694915,11,182.76923076923077,12,345.2307692307692,11,134.80851063829786,12,393.1914893617021,12,576.0,11,41.142857142857146,12,438.85714285714283,16,48.0,"
23079,2013-01-01 00:00:00,5,DS: Digital Services,"7,474.48275862068965,9,5.517241379310345,7,541.5776892430279,9,34.42231075697211,7,474.79847908745245,9,53.20152091254753,7,513.1615925058547,9,14.8384074941452,7,523.9384615384615,9,4.061538461538461,7,404.5579567779961,9,75.44204322200393,7,421.7625754527163,9,106.23742454728371,7,489.9074733096086,9,86.09252669039145,7,503.63076923076926,9,24.36923076923077,7,432.0,5,129.47126436781608,7,398.52873563218395,5,237.10602910602913,7,290.8939708939709,5,253.49397590361446,7,226.50602409638554,5,376.1095890410959,7,151.8904109589041,5,439.2294220665499,7,88.77057793345008,5,525.7570093457944,7,50.242990654205606,5,322.7737226277372,7,205.22627737226279,5,280.1970443349754,7,199.80295566502463,5,289.50391644908615,7,190.49608355091382,5,417.1034482758621,7,154.71506352087115,9,4.181488203266787,5,302.36876355748376,7,222.19522776572668,9,3.4360086767895877,5,255.10220440881764,7,316.2805611222445,9,4.617234468937875,5,200.2962962962963,7,272.59259259259255,9,7.111111111111112,5,195.78947368421052,7,282.10526315789474,9,2.1052631578947367,7,528.0,7,544.4543610547668,9,31.545638945233264,7,400.4295302013423,9,127.57046979865773,7,443.9060052219321,9,84.09399477806788,7,378.1818181818182,9,101.81818181818183,7,413.7931034482759,9,114.20689655172413,7,444.6315789473684,9,83.36842105263158,7,513.0556701030928,9,62.94432989690722,7,357.26027397260276,9,122.73972602739725,16,48.0,"
23087,2000-11-01 00:00:00,5,MA: Mgmt Advisory Svcs,"8,384.0,9,96.0,8,555.0,9,21.0,8,336.0,9,192.0,8,319.5,9,208.5,8,507.0,9,21.0,8,240.0,9,240.0,8,384.0,9,144.0,8,576.0,8,333.0,9,195.0,8,381.0,9,51.0,8,528.0,8,528.0,8,480.0,8,528.0,8,528.0,8,522.0,9,54.0,8,528.0,8,480.0,8,336.0,9,144.0,8,576.0,8,523.5,9,4.5,8,336.0,9,240.0,8,432.0,9,48.0,8,480.0,8,474.0,9,54.0,8,564.0,9,12.0,8,471.0,9,57.0,8,432.0,9,96.0,8,480.0,8,240.0,9,288.0,8,432.0,9,96.0,8,480.0,9,96.0,8,480.0,16,48.0,"
23092,2001-01-08 00:00:00,5,LM: Logistics,"3,343.2640949554896,9,136.7359050445104,3,567.8297872340426,9,5.446808510638298,13,2.723404255319149,3,450.0,9,78.0,3,453.0,9,75.0,3,490.7118644067797,9,34.30508474576271,13,2.983050847457627,3,301.5,9,178.5,3,434.1333333333333,9,93.86666666666667,3,576.0,3,528.0,3,159.0,9,273.0,3,456.0,9,72.0,3,487.5,9,40.5,3,444.0,9,36.0,3,495.0,9,33.0,3,457.5,9,70.5,3,444.0,9,132.0,3,528.0,3,252.0,9,228.0,3,432.0,9,48.0,3,576.0,3,528.0,3,469.5,9,106.5,3,433.5,9,46.5,3,480.0,3,436.9164420485175,9,91.08355795148249,3,576.0,3,441.24645892351276,9,85.25779036827196,13,1.4957507082152974,3,274.5,9,253.5,3,376.5,9,103.5,3,382.5,9,145.5,3,426.0,9,102.0,3,535.4773869346734,9,40.52261306532663,3,420.55727554179566,9,59.44272445820433,16,48.0,"
23098,2000-12-04 00:00:00,7,LM: Logistics,"5,432.0,9,48.0,5,576.0,5,480.0,9,48.0,5,480.0,9,48.0,5,528.0,5,432.0,9,48.0,5,432.0,9,96.0,5,576.0,5,528.0,5,312.0,9,120.0,4,96.0,5,432.0,5,528.0,5,480.0,5,528.0,4,192.0,5,336.0,5,528.0,9,48.0,4,528.0,4,480.0,4,432.0,9,48.0,4,576.0,5,528.0,5,480.0,9,96.0,5,432.0,9,48.0,5,432.0,9,48.0,5,480.0,9,48.0,5,432.0,9,144.0,5,480.0,9,48.0,5,480.0,9,48.0,5,480.0,5,480.0,9,48.0,5,336.0,9,192.0,5,528.0,9,48.0,5,480.0,16,48.0,"
23100,2001-01-16 00:00:00,6,LM: Logistics,"9,29.53846153846154,10,450.46153846153845,10,576.0,9,5.802197802197803,10,522.1978021978023,9,84.70588235294117,10,443.29411764705884,10,528.0,9,99.0,10,381.0,10,528.0,9,39.529411764705884,10,536.4705882352941,10,528.0,9,52.71864406779661,10,379.2813559322034,9,45.41935483870968,10,482.5806451612903,9,117.0,10,411.0,10,480.0,9,12.0,10,516.0,9,18.0,10,510.0,9,144.0,10,432.0,10,528.0,10,480.0,9,141.0,10,339.0,10,576.0,10,528.0,9,73.5,10,502.5,9,40.421052631578945,10,439.57894736842104,10,480.0,10,528.0,10,576.0,10,528.0,9,111.0,10,417.0,10,480.0,9,100.43478260869566,10,427.5652173913044,9,42.66666666666667,10,485.33333333333337,9,36.08053691275168,10,539.9194630872483,9,411.2396694214876,10,68.7603305785124,16,48.0,"
23101,2001-01-16 00:00:00,4,LM: Logistics,"1,222.0,9,48.0,12,210.0,1,202.30243902439022,9,2.8097560975609754,12,370.88780487804877,1,298.3050847457627,9,71.59322033898304,12,158.10169491525426,1,150.0,9,235.5,12,142.5,1,315.0,9,87.0,12,126.0,1,168.0,9,120.0,12,192.0,1,420.0,9,108.0,1,360.0,9,216.0,1,380.38709677419354,9,119.2258064516129,13,28.387096774193548,1,384.0,9,48.0,1,510.0,9,18.0,1,330.0,9,198.0,1,432.0,9,48.0,1,492.0,9,36.0,1,480.0,9,48.0,1,409.7319587628866,9,166.26804123711338,1,426.0,9,102.0,1,480.0,1,282.0,9,198.0,1,546.6122448979593,9,29.387755102040817,1,441.0,9,87.0,1,366.0,9,210.0,1,432.0,9,48.0,1,420.0,9,60.0,1,432.0,9,96.0,1,510.0,9,66.0,1,432.0,9,96.0,1,432.0,9,96.0,1,456.0,8,6.0,9,18.0,1,237.0,9,291.0,1,477.0,9,51.0,1,525.0,9,51.0,1,466.5420560747664,9,13.457943925233645,16,48.0,"
23111,2001-01-08 00:00:00,4,LM: Logistics,"9,480.0,9,576.0,9,528.0,9,528.0,9,528.0,9,480.0,9,528.0,9,576.0,9,528.0,9,432.0,9,528.0,9,528.0,9,480.0,9,264.0,13,264.0,9,528.0,16,576.0,9,528.0,9,480.0,9,480.0,9,576.0,0,88.0,9,352.0,13,88.0,9,576.0,9,480.0,9,480.0,9,528.0,9,576.0,9,528.0,9,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
23129,2001-03-12 00:00:00,5,DS: Digital Services,"0,305.45454545454544,9,130.9090909090909,13,43.63636363636364,0,450.0,9,12.0,12,114.0,0,444.0,9,84.0,0,366.0,9,162.0,0,444.0,9,84.0,0,48.0,9,432.0,0,150.0,9,378.0,0,270.0,9,306.0,0,264.0,9,264.0,0,384.0,9,48.0,0,528.0,0,504.0,9,24.0,0,450.3703703703703,9,29.629629629629626,0,252.0,9,276.0,0,528.0,0,480.0,9,96.0,0,528.0,0,444.0,9,36.0,0,408.0,9,72.0,0,480.0,9,96.0,0,480.0,9,48.0,0,558.0,9,18.0,0,414.0,9,66.0,0,480.0,0,462.0,9,66.0,0,198.0,9,378.0,0,420.0,9,108.0,0,432.0,9,96.0,0,316.2352941176471,9,135.52941176470588,13,28.235294117647058,9,446.7692307692308,13,81.23076923076924,9,341.64705882352945,13,186.3529411764706,9,564.2448979591836,13,11.755102040816325,0,70.9090909090909,9,365.45454545454544,13,43.63636363636364,16,48.0,"
23130,2016-07-11 00:00:00,3,LM: Logistics,"1,11.36094674556213,2,97.98816568047337,5,61.06508875739645,8,107.92899408284025,9,176.09467455621302,13,25.562130177514792,1,6.295081967213115,2,195.14754098360655,8,361.96721311475414,9,6.295081967213115,13,6.295081967213115,1,50.02105263157895,2,105.60000000000001,5,16.673684210526318,8,355.7052631578947,2,65.38699690402477,4,8.173374613003096,5,65.38699690402477,6,222.3157894736842,8,68.656346749226,9,52.309597523219814,13,45.77089783281734,1,103.14418604651162,2,169.45116279069765,4,29.469767441860466,6,73.67441860465117,9,85.95348837209303,13,66.30697674418606,1,143.10559006211182,2,23.850931677018632,6,253.41614906832297,9,29.81366459627329,13,29.81366459627329,1,58.666666666666664,2,58.666666666666664,4,13.968253968253968,5,39.11111111111111,6,94.98412698412697,9,145.26984126984127,13,117.33333333333333,1,114.38297872340426,2,257.36170212765956,4,65.36170212765957,9,138.89361702127658,1,149.1111111111111,2,132.0,4,22.0,9,117.33333333333333,13,107.55555555555554,2,24.82758620689655,9,218.48275862068968,13,188.6896551724138,1,46.93333333333334,2,70.4,9,332.44444444444446,13,78.22222222222221,1,52.24028268551236,2,20.52296819787986,9,330.2332155477032,13,125.00353356890459,1,67.76470588235294,2,30.11764705882353,5,43.294117647058826,9,173.1764705882353,13,165.64705882352942,1,90.36241610738256,2,161.23489932885906,5,7.0872483221476505,9,134.65771812080538,13,134.65771812080538,1,60.92307692307693,2,160.43076923076922,4,4.061538461538461,5,8.123076923076923,9,225.4153846153846,13,69.04615384615386,1,15.567567567567568,2,72.64864864864865,9,467.02702702702703,13,20.756756756756758,2,69.04615384615386,4,5.415384615384616,5,2.707692307692308,9,330.33846153846156,12,81.23076923076924,13,39.261538461538464,2,58.8235294117647,5,28.235294117647058,8,94.11764705882352,9,223.52941176470588,12,42.352941176470594,13,32.94117647058824,2,99.74025974025975,5,12.467532467532468,9,162.07792207792207,12,162.07792207792207,13,43.63636363636364,9,144.0,12,288.0,13,144.0,2,60.42506811989101,9,76.25068119891007,12,368.3051771117166,13,23.019073569482288,1,1.9136212624584719,2,22.96345514950166,5,103.33554817275748,9,244.9435215946844,13,202.84385382059799,2,25.263157894736842,5,255.78947368421055,9,110.52631578947368,13,88.42105263157895,2,42.47787610619469,5,280.353982300885,9,93.45132743362832,12,46.72566371681416,13,16.991150442477874,2,110.0,5,348.3333333333333,9,36.66666666666667,12,7.333333333333333,13,25.666666666666668,2,69.88235294117646,5,235.05882352941177,9,203.29411764705884,13,67.76470588235294,2,38.950819672131146,5,112.52459016393442,9,341.9016393442623,13,34.622950819672134,2,28.19417475728155,5,148.66019417475727,9,228.1165048543689,13,123.02912621359224,2,29.767441860465116,5,208.37209302325581,9,152.55813953488374,13,89.30232558139535,5,132.0,9,198.0,13,198.0,2,67.88571428571427,5,208.68571428571428,9,181.02857142857144,13,70.4,5,106.4873949579832,8,48.40336134453782,9,319.4621848739496,13,101.64705882352942,2,22.196531791907514,5,49.94219653179191,8,49.94219653179191,9,338.49710982658956,13,19.421965317919074,16,48.0,"
23132,2001-04-16 00:00:00,nan,SL: Legacy,"5,7.659574468085106,8,102.12765957446808,9,298.72340425531917,13,71.48936170212765,5,15.853211009174313,8,158.53211009174314,9,332.91743119266056,13,68.69724770642202,5,14.399999999999999,8,172.8,9,235.2,13,105.60000000000001,5,4.934579439252336,8,155.4392523364486,9,273.86915887850466,13,93.75700934579439,5,14.334841628959277,8,186.3529411764706,9,219.80090497737558,13,107.51131221719457,8,71.48936170212765,9,337.02127659574467,13,71.48936170212765,5,15.085714285714285,8,155.8857142857143,9,271.5428571428571,13,85.4857142857143,5,14.521008403361344,8,191.19327731092437,9,258.9579831932773,13,111.32773109243698,5,8.94915254237288,8,174.5084745762712,9,210.3050847457627,13,134.23728813559322,5,21.176470588235293,8,112.23529411764707,9,171.52941176470588,13,127.05882352941177,5,12.472440944881889,8,145.51181102362204,9,207.8740157480315,13,162.14173228346456,5,21.204819277108435,8,103.90361445783132,9,248.0963855421687,13,154.79518072289156,5,8.0,8,64.0,9,248.00000000000003,13,160.0,5,22.46808510638298,8,44.93617021276596,9,292.0851063829787,13,168.51063829787236,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
23133,2001-03-19 00:00:00,nan,SL: Legacy,"1,2.341463414634146,3,2.341463414634146,5,2.341463414634146,9,367.609756097561,13,105.36585365853658,1,40.22857142857143,3,5.485714285714286,4,3.657142857142857,5,38.4,9,263.3142857142857,13,224.9142857142857,1,9.01023890784983,3,3.6040955631399316,4,3.6040955631399316,5,7.208191126279863,9,293.7337883959044,13,210.839590443686,1,33.792,3,14.784,5,44.352000000000004,9,278.784,13,156.28799999999998,1,13.153024911032029,3,33.8220640569395,4,13.153024911032029,5,46.97508896797153,9,223.6014234875445,13,197.29537366548044,1,5.013054830287206,3,36.344647519582246,4,5.013054830287206,5,63.916449086161876,9,290.75718015665797,13,78.9556135770235,1,11.733333333333334,3,52.148148148148145,4,2.607407407407407,5,91.25925925925925,9,301.15555555555557,13,69.0962962962963,1,57.263157894736835,3,65.12280701754386,4,12.350877192982455,5,111.1578947368421,9,181.89473684210526,12,3.3684210526315788,13,144.8421052631579,1,50.33898305084745,3,54.813559322033896,4,11.1864406779661,5,109.62711864406779,9,167.79661016949152,13,134.23728813559322,1,24.923076923076923,3,45.69230769230769,4,11.423076923076923,5,35.30769230769231,9,181.73076923076923,13,132.92307692307693,1,16.573991031390136,3,63.92825112107624,4,14.20627802690583,5,85.23766816143497,9,234.40358744394618,12,2.367713004484305,13,111.28251121076234,1,27.42857142857143,3,54.85714285714286,4,4.571428571428571,5,96.0,9,210.28571428571428,12,9.142857142857142,13,125.71428571428571,1,11.650485436893204,3,27.96116504854369,4,2.3300970873786406,5,60.58252427184466,9,270.2912621359223,13,107.18446601941748,1,73.67441860465117,3,12.279069767441861,5,18.41860465116279,9,288.5581395348837,13,135.06976744186048,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
23134,2001-05-01 00:00:00,4,LM: Logistics,"16,480.0,9,576.0,16,528.0,9,528.0,16,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,9,528.0,9,480.0,3,528.0,3,528.0,16,576.0,3,528.0,3,480.0,3,480.0,3,96.0,9,480.0,3,315.42857142857144,9,212.57142857142858,9,576.0,9,480.0,9,480.0,3,528.0,3,576.0,3,528.0,9,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
23135,2001-04-02 00:00:00,6,MA: Mgmt Advisory Svcs,"7,425.38922155688624,9,34.49101796407186,13,20.119760479041915,7,334.8837209302326,9,230.4,13,10.716279069767442,7,479.21739130434787,9,31.565217391304348,13,17.217391304347824,7,447.91011235955057,9,74.15730337078652,13,5.932584269662922,7,453.66990291262135,9,51.262135922330096,13,23.067961165048544,7,250.05988023952096,9,227.06586826347305,13,2.874251497005988,7,364.4347826086956,9,140.60869565217394,13,22.956521739130434,7,553.7391304347826,9,11.130434782608695,13,11.130434782608695,7,484.34108527131787,9,24.558139534883722,13,19.100775193798448,7,362.3225806451613,9,39.019354838709674,13,30.658064516129034,7,427.55121951219513,9,87.57073170731708,13,12.878048780487806,7,468.38709677419354,9,45.41935483870968,13,14.193548387096774,7,455.75757575757575,9,12.121212121212121,13,12.121212121212121,7,502.85714285714283,9,12.571428571428571,13,12.571428571428571,7,354.0,9,174.0,7,570.0,9,6.0,7,459.5830985915493,9,63.95492957746479,13,4.461971830985915,9,480.0,7,366.0,9,114.0,7,567.0,9,9.0,7,525.2923076923078,9,2.707692307692308,7,518.1105527638191,9,57.88944723618091,7,296.51376146788994,9,173.21100917431193,13,10.275229357798164,7,480.0,7,480.0,9,48.0,7,543.0,9,33.0,7,486.0,9,42.0,7,253.55932203389833,9,271.4576271186441,13,2.983050847457627,7,477.15976331360946,9,2.8402366863905324,7,10.411267605633803,9,513.1267605633803,13,4.461971830985915,7,468.3389830508475,9,56.67796610169491,13,2.983050847457627,7,425.615763546798,9,150.384236453202,7,363.7606837606838,9,106.66666666666666,13,9.572649572649572,16,48.0,"
23137,2001-04-02 00:00:00,4,DS: Digital Services,"1,428.5714285714286,9,51.42857142857142,1,429.0,9,147.0,1,168.0,9,360.0,1,451.5,9,76.5,1,436.5,9,91.5,1,331.5,9,148.5,1,432.54237288135596,9,95.45762711864407,1,576.0,1,495.0,9,33.0,1,372.0,9,60.0,1,528.0,1,510.0,9,18.0,1,480.0,1,453.0,9,75.0,1,528.0,1,528.4948453608247,9,47.50515463917526,1,528.0,1,480.0,1,434.5562130177515,9,45.44378698224852,1,429.0,9,147.0,1,528.0,1,576.0,1,434.69026548672565,9,45.309734513274336,1,480.0,1,486.0,9,42.0,1,544.5,9,31.5,1,430.5,9,97.5,1,400.09014084507044,9,123.44788732394366,13,4.461971830985915,1,159.0,9,321.0,1,258.0,9,270.0,1,468.0,9,60.0,1,528.4948453608247,9,47.50515463917526,1,480.0,16,48.0,"
23142,2001-04-16 00:00:00,nan,SL: Legacy,"9,480.0,9,576.0,16,528.0,16,528.0,9,528.0,16,480.0,16,528.0,16,576.0,16,528.0,16,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
23153,2001-06-04 00:00:00,nan,MA: Mgmt Advisory Svcs,"7,392.0,9,88.0,7,480.0,9,96.0,7,352.0,9,176.0,7,312.0,9,216.0,7,512.0,9,16.0,7,368.0,9,112.0,7,432.0,9,96.0,7,480.0,9,96.0,7,504.0,9,24.0,7,384.0,9,48.0,7,512.0,9,16.0,7,264.0,9,264.0,7,480.0,7,528.0,7,480.0,9,48.0,7,531.1168831168831,9,44.883116883116884,7,480.0,9,48.0,7,480.0,7,227.79661016949154,9,252.20338983050848,7,448.0,9,128.0,7,384.0,9,144.0,7,528.0,9,48.0,7,432.0,9,48.0,7,416.0,9,64.0,7,480.0,9,48.0,7,559.2233009708738,9,16.776699029126213,7,229.93548387096774,9,298.0645161290323,7,341.0,9,187.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
23155,2001-06-01 00:00:00,nan,SL: Legacy,"5,336.0,9,144.0,5,450.0,9,126.0,5,480.0,9,48.0,5,462.0,9,66.0,5,492.0,9,36.0,5,432.0,9,48.0,5,408.0,9,120.0,5,552.0,9,24.0,5,528.0,5,432.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,15,528.0,15,480.0,15,480.0,15,576.0,15,528.0,15,576.0,15,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
23167,2001-07-16 00:00:00,4,LM: Logistics,"2,5.962732919254658,8,402.48447204968943,9,68.57142857142857,13,2.981366459627329,8,567.0697674418604,9,4.465116279069767,13,4.465116279069767,2,15.0,8,465.0,9,48.0,2,21.0,8,396.0,9,111.0,2,30.0,8,441.0,9,57.0,2,48.0,8,237.0,9,195.0,2,6.0,8,420.0,9,102.0,2,6.0,8,538.5,9,31.5,2,9.0,8,486.0,9,33.0,2,15.0,8,369.0,9,48.0,2,12.208092485549132,8,515.7919075144508,2,3.5555555555555554,8,524.4444444444445,2,6.037735849056604,8,473.9622641509434,8,528.0,2,9.182608695652174,8,518.8173913043478,2,44.30769230769231,8,531.6923076923077,8,522.0,9,6.0,8,476.9811320754717,9,3.018867924528302,8,480.0,2,17.906735751295336,8,558.0932642487047,8,521.4814814814814,9,6.518518518518518,8,570.1522842639594,9,5.847715736040609,8,453.9661016949152,9,26.033898305084744,8,480.0,8,528.0,8,551.243553008596,9,24.75644699140401,8,528.0,8,523.741935483871,9,4.258064516129032,8,480.0,8,488.4494382022472,9,39.55056179775281,8,457.39534883720927,9,70.60465116279069,8,559.304347826087,9,16.695652173913043,8,480.0,16,48.0,"
